system:index,area_alerta_km2,bound_area_ha,id_gee,ndfi_diff,ndfi_t0,ndfi_t1,sensor,src,status,t0_cloudmask_area_ha,t0_cloudmask_area_perc,t0_period,t1_cloudmask_area_ha,t1_cloudmask_area_perc,t1_period,version,year,.geo
00000000000000000055_2021_08_3,11325.865945359616,22.381132731490258,00000000000000000055,0.287502646446228,0.7806850671768188,0.5004614293575287,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_2021_08_3,11324.922665727063,20.019866888840696,00000000000000000056,0.20117024580637613,0.8002307116985321,0.6104562282562256,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057_2021_08_3,11325.778035918685,22.87594633676885,00000000000000000057,0.20576149225234985,0.8174765706062317,0.6122300028800964,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058_2021_08_3,11324.175607576482,18.773099766791862,00000000000000000058,0.43087154626846313,0.79828080534935,0.3751475512981415,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059_2021_08_3,11323.895020501006,21.33615206582164,00000000000000000059,0.3677930533885956,0.7955947518348694,0.43068283051252365,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a_2021_08_3,11321.585737621826,19.186231537562477,0000000000000000005a,0.46201062202453613,0.8564161956310272,0.34704509377479553,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b_2021_08_3,11323.082603114328,22.934163912227994,0000000000000000005b,0.3085978329181671,0.8229167461395264,0.519705057144165,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_2021_08_3,11320.286038516319,19.469061589134082,0000000000000000005c,0.33247803151607513,0.8129387497901917,0.48880118131637573,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d_2021_08_3,11320.838616884963,19.17027091624558,0000000000000000005d,0.5102388858795166,0.8120696544647217,0.306813582777977,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_2021_08_3,36763.78021677426,43.114731390419806,0000000000000000005e,0.3030005991458893,0.8032371997833252,0.5070573091506958,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_2021_08_3,36752.02863360618,39.2679388101341,0000000000000000005f,0.21363067626953125,0.8042275905609131,0.5945658981800079,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000060_2021_08_3,214723.91384043058,159.4170008081849,00000000000000000060,0.3016973230987787,0.8095779447328477,0.4963781027232899,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061_2021_08_3,392711.86744591204,195.1631702158854,00000000000000000061,0.27547210454940796,0.8238113410770893,0.5526071041822433,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000062_2021_08_3,11428.054320801677,21.92568292869108,00000000000000000062,0.15942689776420593,0.7487550973892212,0.5975583791732788,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063_2021_08_3,11425.98662726491,19.647790126390348,00000000000000000063,0.22752508521080017,0.6896719932556152,0.4747259318828583,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000064_2021_08_3,11425.439011154194,22.92382578933412,00000000000000000064,0.15947896242141724,0.7941138446331024,0.6321756839752197,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000065_2021_08_3,11422.558280317542,19.54935996380092,00000000000000000065,0.20539726813634238,0.8052917122840881,0.6159790754318237,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000066_2021_08_3,11422.722128934409,20.44942182054398,00000000000000000066,0.19188223282496136,0.7667939215898514,0.5866774171590805,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000067_2021_08_3,11423.622834588781,25.25384436656279,00000000000000000067,0.21610740820566812,0.8245671689510345,0.5981762111186981,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000068_2021_08_3,11422.66162351435,17.487537855775205,00000000000000000068,0.4657483771443367,0.8100034892559052,0.34133176505565643,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069_2021_08_3,11420.83448672935,20.94333288732192,00000000000000000069,0.3924812227487564,0.7962602078914642,0.3956531137228012,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_2021_08_3,11421.783902535988,21.473987211548913,0000000000000000006a,0.38575828075408936,0.8818814605474472,0.4722174257040024,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_2021_08_3,11419.81739788566,17.44243213892313,0000000000000000006b,0.5216951966285706,0.8214982151985168,0.3306647062301636,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006c_2021_08_3,36851.42694372111,46.52835100951602,0000000000000000006c,0.24599820375442505,0.7966594994068146,0.5523500740528107,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006d_2021_08_3,11527.590604848005,22.207709499861764,0000000000000000006d,0.4361596256494522,0.7179763913154602,0.1125958263874054,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_2021_08_3,11528.287735829874,20.1226061764499,0000000000000000006e,0.19761228561401367,0.770315945148468,0.5683459838231405,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_2021_08_3,11527.487925040237,24.03387123357751,0000000000000000006f,0.19099968671798706,0.7894036571184794,0.5837901830673218,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000070_2021_08_3,11525.342401185422,21.44582170460396,00000000000000000070,0.340044841170311,0.7964891195297241,0.4658474028110504,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000071_2021_08_3,11525.634464242608,23.248458820438447,00000000000000000071,0.29970619082450867,0.7019994854927063,0.4070679396390915,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000072_2021_08_3,11526.250586680131,23.994254727621467,00000000000000000072,0.2414136677980423,0.6829577088356018,0.4104590564966202,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000073_2021_08_3,11525.361115253267,21.331376619229857,00000000000000000073,0.1996656060218811,0.7905133664608002,0.5900090485811234,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000074_2021_08_3,11526.43229588475,18.249751387951548,00000000000000000074,0.40573734045028687,0.8731918931007385,0.48207733035087585,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000075_2021_08_3,11524.095899604083,19.191989704880285,00000000000000000075,0.18754446506500244,0.8200643062591553,0.6385166049003601,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000076_2021_08_3,11524.628234301457,23.325156436698666,00000000000000000076,0.3068513572216034,0.6720664501190186,0.34695446491241455,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000077_2021_08_3,11522.16000638042,18.28179619843729,00000000000000000077,0.2922007143497467,0.8174312114715576,0.5253969430923462,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000078_2021_08_3,11522.43520260134,20.527850435883803,00000000000000000078,0.2907628268003464,0.7933559815088908,0.4781290143728256,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000079_2021_08_3,11523.015103966985,25.727373968093215,00000000000000000079,0.21040349453687668,0.7988616079092026,0.578980731467406,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007a_2021_08_3,11520.20139528509,21.472959784114956,0000000000000000007a,0.3071918487548828,0.8254404067993164,0.5161775946617126,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007b_2021_08_3,11520.530559294684,23.343304651091337,0000000000000000007b,0.548644483089447,0.793683648109436,0.24478498101234436,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007c_2021_08_3,11521.63247590928,18.287963366881975,0000000000000000007c,0.23158130049705505,0.8172970116138458,0.5819169878959656,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007d_2021_08_3,11521.471675506615,19.529324723453882,0000000000000000007d,0.25579066574573517,0.8127682507038116,0.5477921664714813,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007e_2021_08_3,11521.569757085465,17.826137766927193,0000000000000000007e,0.22099794447422028,0.8042697310447693,0.5813337564468384,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_2021_08_3,11521.592960593547,19.459785667604926,0000000000000000007f,0.16621825098991394,0.7896169424057007,0.5789459049701691,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080_2021_08_3,11519.909994978172,20.67302323710713,00000000000000000080,0.27880485355854034,0.7774319819041661,0.4794112369418144,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000081_2021_08_3,11519.732867424003,17.73422648786662,00000000000000000081,0.3357059806585312,0.8086093813180923,0.46596822142601013,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082_2021_08_3,11518.730367494569,22.35626230047801,00000000000000000082,0.44043944776058197,0.7888866662979126,0.3583631366491318,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000083_2021_08_3,11519.964382096096,20.569049828473293,00000000000000000083,0.39192382991313934,0.8052558898925781,0.4155832827091217,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000084_2021_08_3,36944.500238605244,36.22186198500682,00000000000000000084,0.2916100521882375,0.7782272696495056,0.4962970018386841,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000085_2021_08_3,36945.11497888507,27.697815782608412,00000000000000000085,0.40106557806332904,0.814581831296285,0.4131528437137604,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000086_2021_08_3,62400.541415223954,52.74412885169492,00000000000000000086,0.24196156859397888,0.7930590069812277,0.5514387935400009,S2,IMAZON,0.0,0.0494652359008789,0.09378339727624367,"2020-12-01,2021-06-01",0.019786096191406248,0.03751336238207758,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087_2021_08_3,11626.73477276876,17.93414365071314,00000000000000000087,0.38111183047294617,0.7795681655406952,0.39246031641960144,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000088_2021_08_3,11627.714707581608,18.343169419459837,00000000000000000088,0.1961720883846283,0.7989644855260849,0.6109121441841125,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000089_2021_08_3,11626.531623949502,19.216590913959507,00000000000000000089,0.1780078113079071,0.7148252129554749,0.4960370361804962,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008a_2021_08_3,11625.468008534535,21.415819494509158,0000000000000000008a,0.19997888803482056,0.8104868531227112,0.6094224452972412,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008b_2021_08_3,11626.291754855274,21.33252608491167,0000000000000000008b,0.17923080921173096,0.7720229923725128,0.5918533802032471,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008c_2021_08_3,11624.865849540278,16.661305536783196,0000000000000000008c,0.22376251220703125,0.7925074100494385,0.564457356929779,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008d_2021_08_3,11624.393890005527,18.28314032824963,0000000000000000008d,0.2251458764076233,0.667306125164032,0.43748530745506287,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008e_2021_08_3,11622.77295186205,17.914075935345682,0000000000000000008e,0.1909986138343811,0.821876585483551,0.6288226544857025,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008f_2021_08_3,11619.808286414165,21.453444160530264,0000000000000000008f,0.5838130116462708,0.7941666642824808,0.19510923326015472,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000090_2021_08_3,11620.623585557996,19.064382701278294,00000000000000000090,0.3177109658718109,0.8225044012069702,0.48618321617444354,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000091_2021_08_3,11619.85536857676,20.126821258096005,00000000000000000091,0.425634503364563,0.7183732390403748,0.2648710608482361,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000092_2021_08_3,11620.709455468099,20.35609951653274,00000000000000000092,0.21534842252731323,0.8249858021736145,0.6019136905670166,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000093_2021_08_3,11619.214475206854,20.015694855909164,00000000000000000093,0.44372941851615905,0.8171521077553431,0.35518787801265717,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000094_2021_08_3,11618.46919044989,19.6825055206478,00000000000000000094,0.36783643066883087,0.7708297520875931,0.3668932318687439,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000095_2021_08_3,37047.59003333321,32.20240319855057,00000000000000000095,0.30655087033907574,0.7976880669593811,0.4897088259458542,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000096_2021_08_3,37059.40543236265,37.60405990286465,00000000000000000096,0.16012538969516754,0.7534836199548509,0.5750676393508911,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000097_2021_08_3,113312.19388539897,65.49650228279863,00000000000000000097,0.3864478498697281,0.8077594357378343,0.4166192667824881,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000098_2021_08_3,11725.72340027617,20.42644416359984,00000000000000000098,0.23617835839589438,0.8064094185829163,0.5660937825838724,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000099_2021_08_3,11726.702193472289,20.57399846915453,00000000000000000099,0.37245461344718933,0.7803544998168945,0.41311725974082947,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009a_2021_08_3,11726.126026618374,18.510975280235037,0000000000000000009a,0.2004016637802124,0.7750591238339742,0.5783975720405579,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009b_2021_08_3,11725.730750345841,19.253249082267395,0000000000000000009b,0.20451635122299194,0.7956664562225342,0.606321394443512,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009c_2021_08_3,11725.753940877852,25.92748901373162,0000000000000000009c,0.483773872256279,0.7281384915113449,0.2504972741007805,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009d_2021_08_3,11725.520733219446,20.09856508794463,0000000000000000009d,0.21867132186889648,0.7918472588062286,0.5796767771244049,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009e_2021_08_3,11724.175255857639,22.78670823327781,0000000000000000009e,0.2231888473033905,0.8512279391288757,0.6295607686042786,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
